activity_key,report_month,customer_id,product_id,region_id,revenue,transactions,active_flag,retained_flag,expansion_revenue,churn_revenue,customer_key,product_key,region_key
9339,2024-08,CUST03444,PROD008,R05,8118,17,1,1,465.27,364.97,3444,8,5
9340,2024-08,CUST00266,PROD011,R07,2946,18,1,1,188.11,109.05,266,11,7
9341,2024-08,CUST03314,PROD006,R11,1503,23,1,0,225.69,41.47,3314,6,11
9342,2024-08,CUST04585,PROD012,R11,11502,24,1,1,1614.54,316.27,4585,12,11
9343,2024-08,CUST00606,PROD003,R02,1395,13,1,1,266.45,60.65,606,3,2
9344,2024-08,CUST01653,PROD009,R01,4297,18,1,0,172.8,136.32,1653,9,1
9345,2024-08,CUST02784,PROD012,R08,1394,19,1,1,168.66,24.29,2784,12,8
9346,2024-08,CUST01265,PROD020,R01,674,6,1,1,2.83,18.29,1265,20,1
9347,2024-08,CUST04994,PROD021,R11,2877,15,1,1,365.52,61.75,4994,21,11
9348,2024-08,CUST02925,PROD009,R04,6890,17,0,1,169.59,127.71,2925,9,4
9349,2024-08,CUST02024,PROD005,R09,1517,3,1,0,61.76,8.07,2024,5,9
9350,2024-08,CUST03684,PROD008,R12,5837,11,1,1,187.77,197.59,3684,8,12
9351,2024-08,CUST04044,PROD011,R04,7919,18,1,1,320.45,366.68,4044,11,4
9352,2024-08,CUST01246,PROD001,R03,4091,9,0,1,651.74,39.82,1246,1,3
9353,2024-08,CUST00995,PROD005,R11,2752,13,1,1,367.28,89.72,995,5,11
9354,2024-08,CUST03463,PROD015,R05,2331,1,1,1,217.63,76.14,3463,15,5
9355,2024-08,CUST03690,PROD024,R10,6112,21,1,1,922.66,56.52,3690,24,10
9356,2024-08,CUST01076,PROD004,R04,2857,16,1,1,560.09,70.68,1076,4,4
9357,2024-08,CUST04846,PROD005,R07,2277,23,0,1,221.1,45.51,4846,5,7
9358,2024-08,CUST00357,PROD018,R08,7942,13,1,1,1186.38,269.82,357,18,8
9359,2024-08,CUST01787,PROD013,R06,2742,19,1,1,292.84,60.99,1787,13,6
9360,2024-08,CUST03576,PROD009,R12,8800,22,1,1,31.71,369.58,3576,9,12
9361,2024-08,CUST03117,PROD021,R02,1948,3,1,1,277.14,64.56,3117,21,2
9362,2024-08,CUST01539,PROD025,R11,13240,6,1,1,667.21,516.42,1539,25,11
9363,2024-08,CUST04218,PROD012,R01,1945,20,1,1,89.27,6.35,4218,12,1
9364,2024-08,CUST03749,PROD011,R09,594,11,1,1,99.78,28.79,3749,11,9
9365,2024-08,CUST02206,PROD008,R02,7731,8,1,1,1060.67,294.81,2206,8,2
9366,2024-08,CUST02281,PROD012,R10,2140,15,1,1,351.2,61.79,2281,12,10
9367,2024-08,CUST04041,PROD019,R06,8287,19,1,1,784.2,301.96,4041,19,6
9368,2024-08,CUST04769,PROD022,R03,16604,16,1,1,680.87,528.57,4769,22,3
9369,2024-08,CUST02864,PROD025,R01,10041,11,1,1,925.35,53.88,2864,25,1
9370,2024-08,CUST02665,PROD013,R10,2019,23,0,1,84.51,27.47,2665,13,10
9371,2024-08,CUST03424,PROD001,R05,2284,3,1,1,260.81,5.69,3424,1,5
9372,2024-08,CUST03851,PROD025,R03,2334,24,1,1,22.36,66.17,3851,25,3
9373,2024-08,CUST03743,PROD002,R06,13903,8,1,1,2466.63,10.03,3743,2,6
9374,2024-08,CUST01019,PROD019,R04,1327,9,1,1,155.15,65.26,1019,19,4
9375,2024-08,CUST01003,PROD019,R08,1577,16,1,1,47.71,21.99,1003,19,8
9376,2024-08,CUST03643,PROD016,R02,1638,3,0,1,180.73,22.99,3643,16,2
9377,2024-08,CUST01688,PROD023,R08,1365,23,1,1,266.9,12.43,1688,23,8
9378,2024-08,CUST02774,PROD015,R07,18195,16,1,1,1919.73,567.98,2774,15,7
9379,2024-08,CUST02389,PROD020,R09,1467,16,1,1,60.53,73.0,2389,20,9
9380,2024-08,CUST01430,PROD005,R02,1999,4,0,1,316.96,3.21,1430,5,2
9381,2024-08,CUST00419,PROD013,R04,1092,15,1,1,44.19,33.13,419,13,4
9382,2024-08,CUST02886,PROD012,R02,8473,19,1,1,1322.82,413.63,2886,12,2
9383,2024-08,CUST02079,PROD015,R07,1455,8,1,1,202.83,19.49,2079,15,7
9384,2024-08,CUST02542,PROD024,R05,335,9,1,1,11.84,4.99,2542,24,5
9385,2024-08,CUST00826,PROD025,R10,1260,24,1,1,57.28,55.38,826,25,10
9386,2024-08,CUST00475,PROD025,R06,1017,12,1,1,79.3,44.33,475,25,6
9387,2024-08,CUST01107,PROD020,R11,1249,23,1,1,111.92,57.83,1107,20,11
9388,2024-08,CUST02573,PROD017,R04,1907,18,1,1,83.02,44.61,2573,17,4
9389,2024-08,CUST00833,PROD021,R10,1014,4,1,1,47.25,10.9,833,21,10
9390,2024-08,CUST03841,PROD004,R01,2958,11,1,1,488.4,52.88,3841,4,1
9391,2024-08,CUST01067,PROD014,R11,7357,1,1,1,1249.36,125.02,1067,14,11
9392,2024-08,CUST01255,PROD024,R12,4692,21,1,1,843.76,130.05,1255,24,12
9393,2024-08,CUST01855,PROD017,R02,4813,7,1,1,727.46,183.87,1855,17,2
9394,2024-08,CUST04840,PROD005,R01,8273,22,1,1,195.05,66.01,4840,5,1
9395,2024-08,CUST04457,PROD023,R10,7729,5,1,0,1181.22,260.38,4457,23,10
9396,2024-08,CUST03562,PROD006,R06,2909,19,1,1,22.4,17.95,3562,6,6
9397,2024-08,CUST03996,PROD003,R01,393,18,1,1,25.92,10.59,3996,3,1
9398,2024-08,CUST02707,PROD018,R11,7462,6,1,1,985.82,369.28,2707,18,11
9399,2024-08,CUST01472,PROD024,R07,7812,21,1,1,136.24,178.31,1472,24,7
9400,2024-08,CUST04220,PROD001,R12,18973,11,1,1,408.2,731.3,4220,1,12
9401,2024-08,CUST00255,PROD008,R04,14068,22,1,1,1992.62,229.36,255,8,4
9402,2024-08,CUST03956,PROD014,R10,1649,3,1,1,45.33,17.14,3956,14,10
9403,2024-08,CUST01517,PROD025,R12,4468,13,1,1,71.48,104.17,1517,25,12
9404,2024-08,CUST04423,PROD011,R06,3550,10,1,1,174.8,113.07,4423,11,6
9405,2024-08,CUST01185,PROD019,R10,23630,5,1,1,980.4,694.92,1185,19,10
9406,2024-08,CUST04345,PROD004,R03,4566,20,1,1,893.1,49.85,4345,4,3
9407,2024-08,CUST02987,PROD016,R12,3812,19,1,1,430.62,132.53,2987,16,12
9408,2024-08,CUST01715,PROD025,R07,6609,16,1,1,1220.26,249.71,1715,25,7
9409,2024-08,CUST04124,PROD001,R05,7700,11,1,1,1080.58,260.95,4124,1,5
9410,2024-08,CUST02366,PROD005,R03,1183,8,1,1,46.05,24.49,2366,5,3
9411,2024-08,CUST03870,PROD004,R07,1043,11,1,1,90.11,3.74,3870,4,7
9412,2024-08,CUST04099,PROD019,R10,6995,19,1,1,943.1,13.62,4099,19,10
9413,2024-08,CUST04278,PROD007,R07,8727,16,1,1,691.24,67.97,4278,7,7
9414,2024-08,CUST01144,PROD011,R07,340,13,1,1,2.43,11.02,1144,11,7
9415,2024-08,CUST00166,PROD006,R03,2398,19,1,1,43.46,2.87,166,6,3
9416,2024-08,CUST03953,PROD020,R05,20968,17,1,0,1457.94,528.64,3953,20,5
9417,2024-08,CUST03488,PROD013,R08,1115,17,1,1,207.76,22.53,3488,13,8
9418,2024-08,CUST04094,PROD017,R11,7356,3,1,1,721.83,83.4,4094,17,11
9419,2024-08,CUST03336,PROD007,R07,2929,14,1,1,115.28,76.3,3336,7,7
9420,2024-08,CUST00448,PROD017,R09,5199,15,0,1,668.01,117.27,448,17,9
9421,2024-08,CUST00653,PROD022,R10,3516,17,1,1,442.84,53.04,653,22,10
9422,2024-08,CUST04130,PROD019,R04,8661,9,0,1,1489.08,161.15,4130,19,4
9423,2024-08,CUST01359,PROD005,R11,327,19,1,1,12.34,5.08,1359,5,11
9424,2024-08,CUST04690,PROD020,R02,2063,4,0,1,289.82,51.68,4690,20,2
9425,2024-08,CUST02219,PROD023,R02,4459,17,1,1,55.04,134.8,2219,23,2
9426,2024-08,CUST03409,PROD016,R02,6763,8,1,1,605.89,110.54,3409,16,2
9427,2024-08,CUST01171,PROD005,R05,6111,1,1,0,968.28,93.79,1171,5,5
9428,2024-08,CUST04355,PROD022,R04,21206,21,1,1,1528.09,402.36,4355,22,4
9429,2024-08,CUST03663,PROD012,R10,3139,6,1,0,295.61,106.71,3663,12,10
9430,2024-08,CUST01514,PROD001,R12,8504,13,1,1,480.74,374.37,1514,1,12
9431,2024-08,CUST03439,PROD010,R10,2574,2,1,1,26.34,34.54,3439,10,10
9432,2024-08,CUST01904,PROD012,R10,2555,4,1,1,171.84,47.18,1904,12,10
9433,2024-08,CUST04971,PROD008,R07,1808,12,1,0,299.23,14.9,4971,8,7
9434,2024-08,CUST02326,PROD022,R02,2523,21,0,0,40.44,84.76,2326,22,2
9435,2024-08,CUST03478,PROD018,R05,1016,14,1,1,45.18,24.1,3478,18,5
9436,2024-08,CUST04748,PROD010,R01,5685,10,1,1,658.11,267.55,4748,10,1
9437,2024-08,CUST01685,PROD013,R03,1555,18,1,1,152.51,45.01,1685,13,3
9438,2024-08,CUST04075,PROD004,R01,763,12,0,1,93.69,3.25,4075,4,1
9439,2024-08,CUST00611,PROD014,R03,14418,17,1,1,1605.75,69.84,611,14,3
9440,2024-08,CUST00077,PROD024,R08,8314,11,1,1,378.3,408.18,77,24,8
9441,2024-08,CUST03429,PROD025,R07,1603,11,1,1,162.45,44.68,3429,25,7
9442,2024-08,CUST03644,PROD004,R01,1026,1,1,1,72.09,9.42,3644,4,1
9443,2024-08,CUST02165,PROD020,R06,22915,3,1,1,2979.51,17.29,2165,20,6
9444,2024-08,CUST01416,PROD001,R02,2352,1,1,0,293.14,12.67,1416,1,2
9445,2024-08,CUST02694,PROD020,R11,3115,19,1,1,235.92,129.97,2694,20,11
9446,2024-08,CUST04250,PROD010,R12,2008,20,1,1,105.51,84.82,4250,10,12
9447,2024-08,CUST00030,PROD007,R09,10492,4,0,1,1289.94,520.39,30,7,9
9448,2024-08,CUST02943,PROD009,R08,21612,15,1,0,1924.81,591.08,2943,9,8
9449,2024-08,CUST01372,PROD025,R06,1133,8,1,1,117.18,14.95,1372,25,6
9450,2024-08,CUST03886,PROD008,R03,3520,10,1,1,100.24,169.32,3886,8,3
9451,2024-08,CUST02058,PROD008,R06,3042,11,1,1,602.43,38.54,2058,8,6
9452,2024-08,CUST04489,PROD021,R11,1085,2,1,0,140.01,32.79,4489,21,11
9453,2024-08,CUST04957,PROD022,R06,2042,8,1,1,97.03,68.31,4957,22,6
9454,2024-08,CUST01944,PROD005,R03,1192,9,1,1,213.98,50.96,1944,5,3
9455,2024-08,CUST02483,PROD018,R03,8018,1,1,1,216.52,145.44,2483,18,3
9456,2024-08,CUST04850,PROD012,R11,1251,3,1,1,28.02,53.54,4850,12,11
9457,2024-08,CUST01681,PROD024,R07,2465,12,1,1,49.36,119.54,1681,24,7
9458,2024-08,CUST01300,PROD022,R05,6913,23,1,1,1003.91,99.25,1300,22,5
9459,2024-08,CUST02912,PROD009,R09,6596,8,1,1,341.52,281.9,2912,9,9
9460,2024-08,CUST03920,PROD011,R12,8763,13,1,0,715.81,226.17,3920,11,12
9461,2024-08,CUST02203,PROD025,R02,1169,9,1,1,182.0,36.35,2203,25,2
9462,2024-08,CUST00050,PROD023,R03,1365,8,1,1,193.23,31.71,50,23,3
9463,2024-08,CUST01795,PROD021,R01,4151,4,1,1,563.41,188.95,1795,21,1
9464,2024-08,CUST00622,PROD021,R08,630,6,1,1,52.68,5.44,622,21,8
9465,2024-08,CUST02145,PROD023,R05,20556,22,1,1,1516.4,1006.92,2145,23,5
9466,2024-08,CUST00957,PROD019,R12,2157,22,0,1,291.2,101.3,957,19,12
9467,2024-08,CUST00896,PROD004,R11,1268,5,1,1,201.23,57.86,896,4,11
9468,2024-08,CUST01807,PROD015,R05,4737,8,1,1,806.38,7.2,1807,15,5
9469,2024-08,CUST01457,PROD020,R04,2505,17,1,0,438.0,54.27,1457,20,4
9470,2024-08,CUST04230,PROD015,R11,1287,24,1,1,124.11,41.08,4230,15,11
9471,2024-08,CUST02640,PROD002,R03,7638,18,1,1,308.99,283.71,2640,2,3
9472,2024-08,CUST02430,PROD012,R06,6835,4,1,1,1314.25,246.66,2430,12,6
9473,2024-08,CUST01655,PROD005,R05,9755,12,1,1,132.7,155.13,1655,5,5
9474,2024-08,CUST00288,PROD005,R07,2882,1,1,1,376.69,110.33,288,5,7
9475,2024-08,CUST04866,PROD025,R12,2808,11,1,1,65.39,113.44,4866,25,12
9476,2024-08,CUST00246,PROD012,R11,6223,15,0,1,671.93,307.53,246,12,11
9477,2024-08,CUST02237,PROD009,R04,6421,4,1,1,960.53,45.12,2237,9,4
9478,2024-08,CUST04882,PROD011,R03,22107,16,1,1,672.26,397.32,4882,11,3
9479,2024-08,CUST00819,PROD018,R12,23275,7,1,1,3351.63,193.21,819,18,12
9480,2024-08,CUST01703,PROD005,R02,4079,13,1,1,510.8,45.19,1703,5,2
9481,2024-08,CUST01215,PROD010,R07,2635,21,1,1,83.47,61.46,1215,10,7
9482,2024-08,CUST03315,PROD025,R03,3613,19,1,1,82.97,170.48,3315,25,3
9483,2024-08,CUST02020,PROD005,R10,5119,22,1,1,471.88,174.93,2020,5,10
9484,2024-08,CUST02399,PROD009,R12,4324,6,1,0,631.96,84.37,2399,9,12
9485,2024-08,CUST03098,PROD012,R09,5821,20,1,1,441.23,115.97,3098,12,9
9486,2024-08,CUST00091,PROD003,R10,14151,12,1,1,2120.16,410.9,91,3,10
9487,2024-08,CUST04649,PROD014,R02,1337,10,1,1,49.76,58.19,4649,14,2
9488,2024-08,CUST02351,PROD024,R10,1680,8,1,1,270.72,68.4,2351,24,10
9489,2024-08,CUST00067,PROD004,R07,1978,22,1,1,167.5,83.08,67,4,7
9490,2024-08,CUST00063,PROD007,R08,6370,3,1,1,1270.92,23.77,63,7,8
9491,2024-08,CUST01829,PROD004,R01,2451,15,1,1,6.08,107.24,1829,4,1
9492,2024-08,CUST01872,PROD021,R02,960,24,1,0,25.51,23.91,1872,21,2
9493,2024-08,CUST03919,PROD010,R04,992,14,1,1,198.21,16.44,3919,10,4
9494,2024-08,CUST01700,PROD021,R10,1957,8,1,1,302.0,42.4,1700,21,10
9495,2024-08,CUST01149,PROD002,R06,1676,22,1,1,51.47,36.37,1149,2,6
9496,2024-08,CUST02991,PROD024,R02,1181,3,1,1,195.83,12.75,2991,24,2
9497,2024-08,CUST01842,PROD006,R02,6734,10,1,1,169.21,158.8,1842,6,2
9498,2024-08,CUST01544,PROD004,R08,2830,10,1,1,35.08,68.4,1544,4,8
9499,2024-08,CUST01843,PROD008,R03,1984,5,1,1,90.02,53.79,1843,8,3
9500,2024-08,CUST03979,PROD012,R11,3473,10,1,1,7.57,68.22,3979,12,11
9501,2024-08,CUST00498,PROD023,R04,21891,21,1,1,3796.39,343.9,498,23,4
9502,2024-08,CUST03634,PROD016,R12,581,2,1,1,11.93,23.97,3634,16,12
9503,2024-08,CUST01642,PROD009,R09,1973,15,1,0,223.56,29.6,1642,9,9
9504,2024-08,CUST01928,PROD022,R09,2839,8,1,1,375.22,9.36,1928,22,9
9505,2024-08,CUST02776,PROD025,R02,6723,16,1,1,132.53,188.57,2776,25,2
9506,2024-08,CUST01148,PROD016,R10,5169,13,1,1,783.35,204.26,1148,16,10
9507,2024-08,CUST04243,PROD011,R11,361,8,1,1,69.57,2.69,4243,11,11
9508,2024-08,CUST03949,PROD011,R12,22473,10,1,1,2769.83,765.81,3949,11,12
9509,2024-08,CUST00671,PROD012,R05,447,15,1,1,10.65,4.68,671,12,5
9510,2024-08,CUST01348,PROD007,R11,423,22,1,1,16.4,15.74,1348,7,11
9511,2024-08,CUST00886,PROD023,R07,1516,10,1,1,9.93,54.4,886,23,7
9512,2024-08,CUST02750,PROD022,R02,1066,20,1,1,114.56,19.0,2750,22,2
9513,2024-08,CUST00629,PROD008,R04,3006,12,1,0,91.53,59.43,629,8,4
9514,2024-08,CUST01672,PROD019,R06,4660,10,1,1,608.02,203.62,1672,19,6
9515,2024-08,CUST03945,PROD012,R06,4536,8,1,1,632.19,88.54,3945,12,6
9516,2024-08,CUST00385,PROD011,R10,959,23,1,1,157.08,1.4,385,11,10
9517,2024-08,CUST02553,PROD002,R12,9796,12,1,1,1378.98,310.41,2553,2,12
9518,2024-08,CUST01065,PROD019,R06,1936,3,1,0,93.82,80.29,1065,19,6
9519,2024-08,CUST01860,PROD017,R02,1529,14,1,1,169.68,43.49,1860,17,2
9520,2024-08,CUST03703,PROD019,R08,8274,22,1,1,1582.83,130.16,3703,19,8
9521,2024-08,CUST04703,PROD025,R01,2119,20,1,1,423.53,21.44,4703,25,1
9522,2024-08,CUST00039,PROD007,R10,917,12,1,1,141.38,29.03,39,7,10
9523,2024-08,CUST03363,PROD011,R03,4792,23,1,1,416.91,192.37,3363,11,3
9524,2024-08,CUST01408,PROD021,R11,2359,1,1,0,7.7,32.12,1408,21,11
9525,2024-08,CUST00868,PROD004,R12,2004,11,1,1,29.6,41.31,868,4,12
9526,2024-08,CUST03952,PROD010,R10,2172,20,1,1,266.56,3.27,3952,10,10
9527,2024-08,CUST02791,PROD008,R09,1673,13,1,1,294.4,10.53,2791,8,9
9528,2024-08,CUST01484,PROD021,R03,346,18,1,1,22.23,0.42,1484,21,3
9529,2024-08,CUST00527,PROD018,R09,1944,19,1,1,148.83,87.48,527,18,9
9530,2024-08,CUST04619,PROD005,R06,1923,10,1,1,82.17,78.4,4619,5,6
9531,2024-08,CUST02555,PROD018,R05,2192,15,1,0,42.39,44.64,2555,18,5
9532,2024-08,CUST01174,PROD024,R06,800,15,1,1,37.17,10.39,1174,24,6
9533,2024-08,CUST03033,PROD007,R09,801,7,1,1,89.84,10.36,3033,7,9
9534,2024-08,CUST00233,PROD025,R09,2326,12,1,1,259.98,23.65,233,25,9
9535,2024-08,CUST01747,PROD016,R12,16728,18,1,1,520.97,717.85,1747,16,12
9536,2024-08,CUST01874,PROD011,R06,2605,9,1,1,126.39,97.13,1874,11,6
9537,2024-08,CUST02468,PROD017,R04,20158,11,1,1,1735.24,976.41,2468,17,4
9538,2024-08,CUST03599,PROD017,R06,4754,10,1,1,663.44,144.64,3599,17,6
9539,2024-08,CUST02913,PROD006,R05,2095,22,1,1,411.43,102.27,2913,6,5
9540,2024-08,CUST03816,PROD011,R05,2280,21,1,1,313.58,106.79,3816,11,5
9541,2024-08,CUST01214,PROD023,R08,2353,10,1,1,402.36,57.55,1214,23,8
9542,2024-08,CUST02837,PROD019,R11,18470,11,1,0,2591.91,709.66,2837,19,11
9543,2024-08,CUST01021,PROD016,R10,2174,4,0,1,125.77,23.26,1021,16,10
9544,2024-08,CUST01719,PROD025,R08,8117,16,1,1,1024.96,351.11,1719,25,8
9545,2024-08,CUST00174,PROD025,R03,2904,12,1,1,216.31,39.06,174,25,3
9546,2024-08,CUST03872,PROD023,R04,6948,8,1,1,1387.33,46.93,3872,23,4
9547,2024-08,CUST01925,PROD019,R01,12676,13,1,1,129.5,26.1,1925,19,1
9548,2024-08,CUST04781,PROD025,R07,7943,2,1,0,893.99,180.51,4781,25,7
9549,2024-08,CUST00183,PROD018,R11,1599,15,1,1,258.96,70.99,183,18,11
9550,2024-08,CUST02300,PROD010,R05,2304,10,1,1,379.88,5.37,2300,10,5
9551,2024-08,CUST03811,PROD008,R08,1380,9,1,1,222.81,31.13,3811,8,8
9552,2024-08,CUST03551,PROD005,R12,2514,2,0,1,351.22,24.92,3551,5,12
9553,2024-08,CUST02867,PROD025,R03,2446,20,1,0,387.47,116.03,2867,25,3
9554,2024-08,CUST01770,PROD025,R09,8820,23,1,1,80.8,413.83,1770,25,9
9555,2024-08,CUST02503,PROD008,R04,1666,16,1,1,92.93,49.1,2503,8,4
9556,2024-08,CUST04932,PROD010,R08,1170,14,0,1,131.71,19.36,4932,10,8
9557,2024-08,CUST01177,PROD012,R01,2129,4,1,1,253.67,6.63,1177,12,1
9558,2024-08,CUST02725,PROD009,R12,5534,20,1,1,928.14,15.49,2725,9,12
9559,2024-08,CUST00333,PROD023,R11,1508,7,1,1,202.19,64.53,333,23,11
9560,2024-08,CUST00905,PROD023,R10,1720,9,1,1,337.48,63.0,905,23,10
9561,2024-08,CUST00007,PROD012,R08,1706,18,1,1,239.31,42.35,7,12,8
9562,2024-08,CUST00212,PROD015,R02,6769,11,1,1,617.09,53.01,212,15,2
9563,2024-08,CUST01792,PROD022,R05,2441,21,1,0,271.11,104.37,1792,22,5
9564,2024-08,CUST04802,PROD009,R07,15357,2,1,0,1898.64,544.24,4802,9,7
9565,2024-08,CUST01108,PROD005,R04,2401,10,1,1,9.36,59.42,1108,5,4
9566,2024-08,CUST02863,PROD017,R10,4593,3,1,1,521.79,220.34,2863,17,10
9567,2024-08,CUST00026,PROD014,R05,1011,3,0,1,24.79,0.42,26,14,5
9568,2024-08,CUST01471,PROD023,R08,14040,22,1,1,1401.75,512.17,1471,23,8
9569,2024-08,CUST00496,PROD005,R02,1822,10,0,0,297.15,60.45,496,5,2
9570,2024-08,CUST04383,PROD015,R03,2591,18,1,1,365.77,59.46,4383,15,3
9571,2024-08,CUST00636,PROD014,R09,1214,24,0,1,63.13,52.61,636,14,9
9572,2024-08,CUST02385,PROD007,R03,24387,8,1,1,4312.55,1111.25,2385,7,3
9573,2024-08,CUST01604,PROD025,R05,9129,5,1,1,310.7,92.39,1604,25,5
9574,2024-08,CUST02634,PROD002,R08,5012,4,1,0,391.3,145.03,2634,2,8
9575,2024-08,CUST01129,PROD019,R06,7864,13,1,1,9.38,85.51,1129,19,6
9576,2024-08,CUST00980,PROD002,R07,1134,21,1,1,167.97,4.21,980,2,7
9577,2024-08,CUST02142,PROD005,R11,7015,13,1,1,1244.38,45.71,2142,5,11
9578,2024-08,CUST00755,PROD007,R04,8403,15,0,1,1179.9,84.57,755,7,4
9579,2024-08,CUST04521,PROD023,R12,1149,23,1,1,210.66,56.88,4521,23,12
9580,2024-08,CUST01590,PROD014,R06,8544,20,1,1,317.29,271.56,1590,14,6
9581,2024-08,CUST01612,PROD015,R04,1865,11,1,1,219.09,68.25,1612,15,4
9582,2024-08,CUST04841,PROD014,R11,14166,8,1,1,2486.49,467.85,4841,14,11
9583,2024-08,CUST04762,PROD012,R09,6503,18,1,1,575.69,55.71,4762,12,9
9584,2024-08,CUST04028,PROD009,R08,1650,12,1,0,235.03,6.31,4028,9,8
9585,2024-08,CUST04712,PROD010,R11,23160,6,1,1,3917.88,1108.38,4712,10,11
9586,2024-08,CUST02128,PROD014,R03,333,14,1,1,16.33,14.12,2128,14,3
9587,2024-08,CUST04906,PROD019,R02,15527,18,1,1,3018.73,424.53,4906,19,2
9588,2024-08,CUST04173,PROD013,R05,2401,18,1,1,296.99,39.76,4173,13,5
9589,2024-08,CUST01823,PROD021,R07,3159,16,1,1,154.24,51.25,1823,21,7
9590,2024-08,CUST03258,PROD003,R09,2985,22,1,1,211.16,60.18,3258,3,9
9591,2024-08,CUST01951,PROD017,R05,4008,15,1,1,206.06,61.29,1951,17,5
9592,2024-08,CUST02673,PROD001,R06,698,2,1,1,8.32,0.83,2673,1,6
9593,2024-08,CUST02534,PROD012,R10,1696,9,1,1,225.65,50.48,2534,12,10
9594,2024-08,CUST02547,PROD019,R05,20293,14,1,1,387.33,826.84,2547,19,5
9595,2024-08,CUST04430,PROD007,R07,6401,17,1,1,564.54,167.41,4430,7,7
9596,2024-08,CUST04087,PROD004,R09,7202,14,1,1,562.22,309.34,4087,4,9
9597,2024-08,CUST02699,PROD013,R12,1756,1,1,1,260.2,59.14,2699,13,12
9598,2024-08,CUST01779,PROD005,R11,540,24,1,1,9.5,14.36,1779,5,11
9599,2024-08,CUST01856,PROD024,R12,19917,9,1,1,1267.65,356.83,1856,24,12
9600,2024-08,CUST03555,PROD001,R11,1622,13,1,1,96.38,79.62,3555,1,11
9601,2024-08,CUST03142,PROD013,R11,1789,18,1,1,294.68,31.98,3142,13,11
9602,2024-08,CUST02930,PROD001,R10,6282,24,1,1,942.73,231.57,2930,1,10
9603,2024-08,CUST03788,PROD015,R04,1337,22,1,1,161.19,14.02,3788,15,4
9604,2024-08,CUST01461,PROD006,R11,1685,24,1,1,146.22,39.52,1461,6,11
9605,2024-08,CUST02017,PROD001,R06,3714,24,1,1,239.27,145.88,2017,1,6
9606,2024-08,CUST00814,PROD018,R02,7758,4,1,1,1129.01,224.11,814,18,2
9607,2024-08,CUST02800,PROD008,R08,2215,10,1,0,385.5,3.47,2800,8,8
9608,2024-08,CUST02909,PROD004,R08,22421,21,1,1,1802.22,836.74,2909,4,8
9609,2024-08,CUST02303,PROD019,R09,6527,1,1,1,325.23,113.52,2303,19,9
9610,2024-08,CUST01069,PROD022,R02,2741,5,0,1,482.57,76.59,1069,22,2
9611,2024-08,CUST02288,PROD012,R08,2465,1,1,1,126.53,68.87,2288,12,8
9612,2024-08,CUST03297,PROD013,R10,1123,14,1,1,48.57,8.12,3297,13,10
9613,2024-08,CUST02829,PROD004,R03,4761,15,1,1,883.11,83.79,2829,4,3
9614,2024-08,CUST01727,PROD008,R08,8712,19,1,0,617.48,170.99,1727,8,8
9615,2024-08,CUST03004,PROD025,R03,7983,24,1,1,1452.78,140.26,3004,25,3
9616,2024-08,CUST02086,PROD015,R05,1708,16,1,1,158.99,18.06,2086,15,5
9617,2024-08,CUST04280,PROD015,R08,512,20,1,0,18.54,11.63,4280,15,8
9618,2024-08,CUST01762,PROD002,R11,7047,24,1,1,199.02,16.89,1762,2,11
9619,2024-08,CUST01836,PROD017,R05,6277,19,1,1,584.47,91.3,1836,17,5
9620,2024-08,CUST00204,PROD007,R04,2573,20,1,1,125.56,7.31,204,7,4
9621,2024-08,CUST01368,PROD004,R05,24861,6,1,1,3287.35,1155.04,1368,4,5
9622,2024-08,CUST00710,PROD016,R08,5830,13,1,1,1059.53,249.92,710,16,8
9623,2024-08,CUST00075,PROD017,R09,3607,13,1,1,354.58,74.34,75,17,9
9624,2024-08,CUST04191,PROD019,R12,1352,13,1,1,193.42,16.63,4191,19,12
9625,2024-08,CUST00095,PROD005,R07,1725,14,1,1,49.94,58.07,95,5,7
9626,2024-08,CUST02340,PROD020,R05,22933,14,1,1,3498.44,812.37,2340,20,5
9627,2024-08,CUST00864,PROD009,R03,1746,14,1,1,52.77,44.03,864,9,3
9628,2024-08,CUST03884,PROD009,R12,527,2,1,1,46.33,17.07,3884,9,12
9629,2024-08,CUST00967,PROD001,R03,2423,12,1,1,154.43,117.1,967,1,3
9630,2024-08,CUST00277,PROD016,R12,6419,18,1,1,389.57,320.05,277,16,12
9631,2024-08,CUST03494,PROD024,R09,7078,11,1,1,1134.76,27.71,3494,24,9
9632,2024-08,CUST03819,PROD022,R06,6500,22,1,0,290.49,276.43,3819,22,6
9633,2024-08,CUST04536,PROD022,R02,22314,19,1,1,1174.61,1032.48,4536,22,2
9634,2024-08,CUST02246,PROD020,R03,1990,14,1,1,287.5,8.46,2246,20,3
9635,2024-08,CUST01802,PROD018,R11,20879,17,1,1,510.05,57.9,1802,18,11
9636,2024-08,CUST01217,PROD001,R03,3777,1,1,1,262.67,184.3,1217,1,3
9637,2024-08,CUST00239,PROD015,R11,7638,8,1,1,273.31,37.73,239,15,11
9638,2024-08,CUST02242,PROD008,R09,18252,13,1,0,1744.99,451.29,2242,8,9
9639,2024-08,CUST00008,PROD008,R10,13747,16,1,1,310.89,297.64,8,8,10
9640,2024-08,CUST02213,PROD006,R05,21839,20,1,1,3608.56,783.42,2213,6,5
9641,2024-08,CUST04638,PROD006,R12,698,3,1,1,26.34,6.57,4638,6,12
