customer_key,customer_id,company_name,segment,industry,company_size,signup_date
1754,CUST01754,"Haney, Conrad and Carr",SMB,Manufacturing,Medium,2023-04-25
1755,CUST01755,"Pham, Kirk and Rice",Enterprise,Education,Small,2021-09-25
1756,CUST01756,"Hayes, Rodriguez and Reed",SMB,Retail,Large,2024-03-17
1757,CUST01757,"Carr, Vasquez and Frank",SMB,Healthcare,Medium,2025-12-21
1758,CUST01758,"Calderon, Wilson and Sawyer",SMB,Finance,Small,2022-12-16
1759,CUST01759,Cook-Taylor,MidMarket,Technology,Medium,2021-09-22
1760,CUST01760,"Hernandez, Torres and Marshall",Enterprise,Healthcare,Large,2025-12-01
1761,CUST01761,Rice Inc,SMB,Technology,Large,2024-10-21
1762,CUST01762,"Wilson, Gonzalez and Howell",MidMarket,Education,Large,2021-07-16
1763,CUST01763,"Smith, Wang and Clark",SMB,Technology,Medium,2022-08-28
1764,CUST01764,"Alexander, Reynolds and Williams",MidMarket,Finance,Small,2026-02-19
1765,CUST01765,"Miller, Young and Baker",SMB,Manufacturing,Large,2025-09-11
1766,CUST01766,Lee Inc,MidMarket,Healthcare,Medium,2022-08-02
1767,CUST01767,Lee-Douglas,Enterprise,Healthcare,Medium,2023-05-05
1768,CUST01768,Lutz Inc,SMB,Healthcare,Medium,2023-10-17
1769,CUST01769,Jordan-Miller,Enterprise,Finance,Small,2023-07-22
1770,CUST01770,Bartlett-Chang,MidMarket,Education,Large,2022-03-08
1771,CUST01771,Luna-Vaughn,SMB,Finance,Small,2022-11-06
1772,CUST01772,"Roberts, Brooks and Orozco",MidMarket,Manufacturing,Medium,2023-05-27
1773,CUST01773,Guzman PLC,SMB,Manufacturing,Large,2023-07-28
1774,CUST01774,"Davis, Brown and Allen",Enterprise,Manufacturing,Small,2025-03-09
1775,CUST01775,Gibbs PLC,SMB,Education,Large,2023-01-20
1776,CUST01776,"Moore, Bailey and Ortiz",Enterprise,Education,Small,2026-02-24
1777,CUST01777,Shaffer Inc,SMB,Education,Small,2025-09-01
1778,CUST01778,Gibson-Scott,MidMarket,Finance,Small,2022-12-08
1779,CUST01779,"Mclaughlin, Mccoy and Hardin",SMB,Finance,Medium,2023-01-29
1780,CUST01780,Fox-Miller,MidMarket,Retail,Large,2021-11-13
1781,CUST01781,"Harris, Cannon and Matthews",SMB,Retail,Medium,2025-09-17
1782,CUST01782,"King, Guerrero and Allen",Enterprise,Technology,Small,2024-09-02
1783,CUST01783,"Lawson, Adams and Kelly",SMB,Technology,Large,2022-09-24
1784,CUST01784,"Davis, Perkins and Smith",Enterprise,Education,Large,2025-08-19
1785,CUST01785,"Schneider, Pierce and Miller",SMB,Manufacturing,Large,2024-06-08
1786,CUST01786,Rowe-Mills,SMB,Manufacturing,Small,2025-03-12
1787,CUST01787,Green-Hunter,SMB,Technology,Large,2022-11-13
1788,CUST01788,Butler-Graves,MidMarket,Manufacturing,Small,2024-07-31
1789,CUST01789,Acevedo-Smith,MidMarket,Technology,Large,2023-11-17
1790,CUST01790,"White, Turner and Ross",MidMarket,Finance,Large,2021-07-26
1791,CUST01791,"Conrad, Valenzuela and Bryant",Enterprise,Education,Large,2021-10-22
1792,CUST01792,"Hines, Owens and Mitchell",MidMarket,Healthcare,Large,2023-08-10
1793,CUST01793,"Baker, Carter and Castillo",SMB,Retail,Small,2024-08-16
1794,CUST01794,Hanson PLC,MidMarket,Manufacturing,Large,2025-07-10
1795,CUST01795,Gregory and Sons,MidMarket,Healthcare,Small,2025-09-15
1796,CUST01796,Johnson Group,SMB,Manufacturing,Large,2025-11-30
1797,CUST01797,Brown-Barrera,MidMarket,Finance,Large,2022-01-29
1798,CUST01798,"Lopez, Sanchez and Page",SMB,Finance,Small,2024-12-05
1799,CUST01799,"Smith, Anderson and Clark",MidMarket,Finance,Large,2023-01-13
1800,CUST01800,"Bell, Reid and Cole",MidMarket,Education,Large,2022-03-23
1801,CUST01801,Franklin-Mckenzie,SMB,Manufacturing,Small,2022-06-17
1802,CUST01802,Munoz-Butler,Enterprise,Education,Large,2025-08-06
1803,CUST01803,Brown-Gardner,SMB,Education,Large,2025-08-14
1804,CUST01804,Clarke-Reed,Enterprise,Finance,Medium,2021-09-19
1805,CUST01805,Mills LLC,MidMarket,Retail,Medium,2025-06-07
1806,CUST01806,"Owen, Myers and Davis",MidMarket,Manufacturing,Small,2026-02-03
1807,CUST01807,Ward-Taylor,Enterprise,Retail,Large,2025-11-14
1808,CUST01808,"Burns, Mercado and Brown",SMB,Education,Large,2025-12-07
1809,CUST01809,"Williams, Carroll and Jones",SMB,Retail,Large,2022-05-07
1810,CUST01810,"Jones, Solis and Adams",Enterprise,Retail,Large,2025-10-08
1811,CUST01811,"Snyder, Church and Norris",SMB,Education,Medium,2022-07-18
1812,CUST01812,Gillespie Group,SMB,Finance,Small,2025-03-16
1813,CUST01813,Johnson-Holder,SMB,Retail,Medium,2022-02-24
1814,CUST01814,Buckley Group,SMB,Retail,Large,2026-02-10
1815,CUST01815,Hogan Group,MidMarket,Technology,Medium,2022-10-01
1816,CUST01816,Woods-Lewis,SMB,Finance,Large,2021-07-28
1817,CUST01817,Fields PLC,SMB,Manufacturing,Medium,2025-12-04
1818,CUST01818,"Smith, Dean and Cain",SMB,Technology,Small,2022-04-03
1819,CUST01819,Hunter Inc,SMB,Education,Medium,2025-08-28
1820,CUST01820,Thomas Inc,MidMarket,Education,Large,2023-08-01
1821,CUST01821,Lewis-Ray,SMB,Education,Medium,2023-08-23
1822,CUST01822,"Simpson, Davis and Jones",MidMarket,Education,Small,2025-03-17
1823,CUST01823,Hall-Barry,MidMarket,Healthcare,Large,2023-01-16
1824,CUST01824,Phillips Inc,SMB,Healthcare,Small,2021-12-08
1825,CUST01825,Kirby PLC,Enterprise,Retail,Small,2025-09-20
1826,CUST01826,Hernandez-Miller,MidMarket,Education,Large,2025-07-18
1827,CUST01827,Reyes-Taylor,SMB,Technology,Large,2025-03-08
1828,CUST01828,"Horne, Washington and Payne",MidMarket,Education,Small,2022-01-28
1829,CUST01829,"Simmons, Pham and Oconnell",SMB,Education,Small,2023-08-12
1830,CUST01830,Brown-Miller,MidMarket,Healthcare,Large,2023-04-17
1831,CUST01831,"Gonzalez, Johnson and Green",SMB,Education,Medium,2025-01-22
1832,CUST01832,Patterson PLC,Enterprise,Technology,Medium,2025-09-25
1833,CUST01833,Le-May,SMB,Technology,Medium,2023-04-09
1834,CUST01834,Huff-Jones,Enterprise,Healthcare,Medium,2022-08-29
1835,CUST01835,"Mcdaniel, Shea and Mooney",MidMarket,Manufacturing,Medium,2023-03-26
1836,CUST01836,Jackson PLC,MidMarket,Finance,Small,2023-02-18
1837,CUST01837,Coffey-Allen,Enterprise,Manufacturing,Medium,2025-01-24
1838,CUST01838,Hernandez-Smith,Enterprise,Finance,Large,2023-02-04
1839,CUST01839,Reed-Davis,SMB,Finance,Small,2021-11-01
1840,CUST01840,"Perez, Tucker and Gates",Enterprise,Healthcare,Small,2025-10-04
1841,CUST01841,"Cook, Weaver and Harper",Enterprise,Manufacturing,Large,2025-07-07
1842,CUST01842,Phillips-Johnson,MidMarket,Finance,Large,2024-11-11
1843,CUST01843,Washington Inc,SMB,Education,Small,2024-12-02
1844,CUST01844,Armstrong Inc,MidMarket,Finance,Small,2025-01-14
1845,CUST01845,Torres PLC,Enterprise,Retail,Large,2024-06-16
1846,CUST01846,"Gibson, Brooks and Jones",MidMarket,Manufacturing,Small,2025-03-22
1847,CUST01847,Hampton and Sons,MidMarket,Education,Medium,2026-02-06
1848,CUST01848,Miles-Hobbs,MidMarket,Technology,Medium,2025-09-04
1849,CUST01849,Bates-Torres,Enterprise,Retail,Medium,2026-01-14
1850,CUST01850,Ramirez Inc,SMB,Education,Medium,2023-08-12
1851,CUST01851,Nelson-Hansen,MidMarket,Manufacturing,Small,2021-12-20
1852,CUST01852,Reed and Sons,MidMarket,Healthcare,Large,2025-10-24
1853,CUST01853,May Group,MidMarket,Education,Medium,2021-10-18
1854,CUST01854,Elliott-Lee,SMB,Education,Large,2024-03-25
1855,CUST01855,"Mclaughlin, Blevins and Lowe",MidMarket,Education,Small,2022-02-01
1856,CUST01856,Mckay-Campbell,Enterprise,Healthcare,Small,2023-04-04
1857,CUST01857,"Keller, Evans and Ramirez",Enterprise,Finance,Medium,2021-11-05
1858,CUST01858,Dixon Inc,SMB,Technology,Medium,2025-05-26
1859,CUST01859,"Raymond, Wu and Haas",Enterprise,Manufacturing,Small,2025-05-23
1860,CUST01860,Jackson LLC,SMB,Manufacturing,Large,2023-01-15
1861,CUST01861,Michael-Kirk,SMB,Manufacturing,Medium,2023-09-22
1862,CUST01862,Davila Group,Enterprise,Retail,Medium,2024-09-21
1863,CUST01863,Smith-Rodriguez,MidMarket,Manufacturing,Medium,2022-11-27
1864,CUST01864,"Combs, Martin and Frederick",MidMarket,Retail,Large,2023-05-22
1865,CUST01865,"Martin, Jones and Reyes",SMB,Finance,Large,2026-02-12
1866,CUST01866,Knox-Walker,SMB,Technology,Medium,2024-04-05
1867,CUST01867,"Williamson, Brown and Brown",SMB,Education,Medium,2022-11-12
1868,CUST01868,Roberson PLC,SMB,Education,Medium,2022-10-16
1869,CUST01869,Dickerson Group,SMB,Technology,Small,2023-09-27
1870,CUST01870,Lowery and Sons,MidMarket,Education,Large,2021-08-26
1871,CUST01871,Haas-Oliver,SMB,Finance,Large,2024-07-09
1872,CUST01872,"Pineda, Rocha and Campbell",SMB,Technology,Medium,2024-04-09
1873,CUST01873,"Ford, Reynolds and Sullivan",Enterprise,Manufacturing,Large,2023-01-19
1874,CUST01874,"Wright, Johnson and Snow",SMB,Manufacturing,Large,2026-02-20
1875,CUST01875,"Bennett, Jones and Brady",MidMarket,Healthcare,Large,2022-05-06
1876,CUST01876,Neal PLC,SMB,Retail,Large,2024-09-11
1877,CUST01877,Wright-Smith,Enterprise,Healthcare,Small,2025-12-10
1878,CUST01878,Mcguire Ltd,MidMarket,Education,Large,2023-05-12
1879,CUST01879,Woodward-Castro,SMB,Manufacturing,Large,2023-03-15
1880,CUST01880,Perry Inc,SMB,Healthcare,Large,2022-03-01
1881,CUST01881,Mccormick and Sons,MidMarket,Manufacturing,Large,2024-09-12
1882,CUST01882,Hickman Inc,Enterprise,Manufacturing,Large,2023-03-19
1883,CUST01883,Kelley Inc,SMB,Finance,Medium,2025-11-06
1884,CUST01884,Brown-Hendricks,SMB,Technology,Large,2025-11-18
1885,CUST01885,"Luna, Allen and Ross",Enterprise,Education,Medium,2024-02-12
1886,CUST01886,Hunter Ltd,Enterprise,Technology,Small,2022-06-19
1887,CUST01887,"Woods, Chen and Reid",MidMarket,Healthcare,Large,2025-10-07
1888,CUST01888,Greene-Hill,SMB,Technology,Small,2021-12-28
1889,CUST01889,Santos-White,SMB,Technology,Small,2023-08-13
1890,CUST01890,Smith-King,SMB,Education,Medium,2022-02-03
1891,CUST01891,Morris Inc,MidMarket,Technology,Large,2024-04-02
1892,CUST01892,"Hamilton, Johnson and Williams",SMB,Manufacturing,Large,2023-02-11
1893,CUST01893,Smith-Walsh,Enterprise,Education,Small,2023-10-07
1894,CUST01894,Gonzalez Group,Enterprise,Finance,Medium,2024-12-02
1895,CUST01895,Morgan Inc,SMB,Technology,Large,2022-07-12
1896,CUST01896,"Salazar, Massey and Owen",MidMarket,Technology,Small,2025-12-10
1897,CUST01897,"Kirk, Hall and Green",Enterprise,Technology,Medium,2023-06-09
1898,CUST01898,Scott-Garcia,Enterprise,Healthcare,Medium,2024-03-12
1899,CUST01899,"Charles, Romero and Dudley",SMB,Education,Small,2026-01-31
1900,CUST01900,"Foster, Bailey and Castro",MidMarket,Technology,Medium,2026-02-27
1901,CUST01901,Harmon Inc,SMB,Healthcare,Medium,2021-09-10
1902,CUST01902,Griffith and Sons,SMB,Manufacturing,Medium,2024-08-22
1903,CUST01903,Barron-Hunt,MidMarket,Finance,Large,2024-09-29
1904,CUST01904,"Wilson, Watson and Jackson",MidMarket,Technology,Large,2025-06-27
1905,CUST01905,"Haas, Ingram and Brady",SMB,Retail,Large,2025-08-22
1906,CUST01906,Hall PLC,MidMarket,Education,Medium,2023-03-04
1907,CUST01907,Robbins Group,SMB,Finance,Small,2024-09-30
1908,CUST01908,"Russell, Patton and Daniel",SMB,Retail,Large,2023-06-18
1909,CUST01909,"Hamilton, Pearson and Daniels",SMB,Education,Large,2022-07-01
1910,CUST01910,"Roberts, Malone and Anderson",MidMarket,Finance,Large,2025-06-12
1911,CUST01911,Conway-Edwards,MidMarket,Finance,Large,2023-09-22
1912,CUST01912,Ochoa-Lewis,Enterprise,Education,Small,2022-04-12
1913,CUST01913,"Tapia, Davis and Johnson",SMB,Retail,Medium,2024-04-24
1914,CUST01914,Robinson-Henson,SMB,Education,Small,2025-02-13
1915,CUST01915,"Sanders, Smith and Thomas",SMB,Finance,Medium,2023-02-24
1916,CUST01916,Jones-Sanchez,Enterprise,Finance,Large,2024-10-06
1917,CUST01917,Jackson Ltd,MidMarket,Education,Large,2023-09-16
1918,CUST01918,Bates-Lopez,SMB,Manufacturing,Medium,2022-05-01
1919,CUST01919,Neal PLC,SMB,Technology,Small,2021-10-28
1920,CUST01920,"Pacheco, Mahoney and King",MidMarket,Retail,Large,2021-12-12
1921,CUST01921,Malone-Cabrera,MidMarket,Education,Small,2025-08-20
1922,CUST01922,Richards-Gonzalez,SMB,Technology,Small,2025-03-17
1923,CUST01923,"Jackson, Summers and Williams",MidMarket,Retail,Small,2025-10-24
1924,CUST01924,Collier-Taylor,MidMarket,Retail,Large,2025-01-30
1925,CUST01925,"Benjamin, Roberts and Maddox",Enterprise,Healthcare,Large,2021-11-28
1926,CUST01926,Dennis-Jensen,SMB,Finance,Large,2022-11-29
1927,CUST01927,"Turner, Jimenez and Kim",MidMarket,Technology,Small,2024-04-09
1928,CUST01928,"Molina, Smith and Curry",SMB,Manufacturing,Medium,2026-01-24
1929,CUST01929,Martin and Sons,MidMarket,Manufacturing,Small,2022-04-04
1930,CUST01930,"Graves, Allison and Solis",MidMarket,Finance,Small,2025-04-05
1931,CUST01931,Duncan-Davis,SMB,Finance,Small,2022-06-12
1932,CUST01932,Burns Group,SMB,Healthcare,Small,2026-03-24
1933,CUST01933,"Hoffman, Smith and Gibbs",MidMarket,Technology,Medium,2026-05-04
1934,CUST01934,"Green, Roberts and Smith",SMB,Manufacturing,Medium,2022-06-27
1935,CUST01935,Mcdonald-Rodriguez,Enterprise,Retail,Medium,2024-08-14
1936,CUST01936,"Davis, Fox and Sampson",Enterprise,Retail,Large,2021-09-07
1937,CUST01937,Wong-Rodriguez,SMB,Technology,Large,2023-07-22
1938,CUST01938,Collins Group,SMB,Technology,Small,2021-09-18
1939,CUST01939,"Mckinney, Garcia and Williams",Enterprise,Retail,Medium,2024-04-18
1940,CUST01940,"Mccoy, Hudson and Marquez",SMB,Technology,Small,2023-10-31
1941,CUST01941,Phelps and Sons,MidMarket,Education,Large,2024-12-10
1942,CUST01942,Steele and Sons,SMB,Healthcare,Small,2023-02-11
1943,CUST01943,Boone-Ellis,SMB,Retail,Small,2021-09-09
1944,CUST01944,Garcia-Dalton,SMB,Retail,Small,2025-08-04
1945,CUST01945,Shaffer Ltd,SMB,Retail,Small,2022-06-15
1946,CUST01946,Soto Inc,MidMarket,Finance,Large,2024-09-07
1947,CUST01947,Le-Austin,MidMarket,Technology,Small,2025-01-10
1948,CUST01948,"Hicks, Woodward and Blackburn",SMB,Manufacturing,Medium,2023-03-10
1949,CUST01949,Norris Ltd,Enterprise,Technology,Large,2025-07-23
1950,CUST01950,"Clark, Mason and Mathis",Enterprise,Healthcare,Medium,2024-06-10
1951,CUST01951,Garrett Group,MidMarket,Finance,Medium,2023-04-20
1952,CUST01952,Campbell-Rogers,MidMarket,Finance,Small,2024-09-29
1953,CUST01953,Sullivan PLC,SMB,Finance,Large,2021-08-02
1954,CUST01954,"Johnson, Alvarez and Garcia",SMB,Manufacturing,Small,2023-11-13
1955,CUST01955,Hicks-Williams,MidMarket,Technology,Large,2024-03-01
1956,CUST01956,"Torres, Taylor and Sanchez",Enterprise,Finance,Small,2024-10-01
1957,CUST01957,Cruz-Wright,MidMarket,Finance,Large,2025-12-02
1958,CUST01958,"Jacobs, Walter and Castillo",SMB,Healthcare,Small,2025-07-19
1959,CUST01959,"Stevens, Brown and Thomas",SMB,Healthcare,Small,2024-09-09
1960,CUST01960,Zuniga-Patel,SMB,Technology,Large,2025-04-14
1961,CUST01961,"Weaver, Chen and Hicks",Enterprise,Education,Small,2022-07-24
1962,CUST01962,Grant Group,Enterprise,Retail,Large,2024-06-04
1963,CUST01963,"Miles, Jones and Peterson",SMB,Healthcare,Small,2023-08-20
1964,CUST01964,"Smith, Clarke and Howell",MidMarket,Manufacturing,Small,2021-10-19
1965,CUST01965,Weeks-Mills,MidMarket,Technology,Large,2022-01-08
1966,CUST01966,Allen Group,MidMarket,Finance,Large,2024-10-27
1967,CUST01967,Clark-Johnson,SMB,Manufacturing,Large,2026-01-13
1968,CUST01968,Green-Parker,MidMarket,Healthcare,Large,2026-05-14
1969,CUST01969,"Brown, Miller and Mcdowell",SMB,Technology,Large,2023-12-10
1970,CUST01970,"Conley, Hudson and Mccormick",SMB,Finance,Large,2022-06-08
1971,CUST01971,Porter Ltd,Enterprise,Healthcare,Small,2022-05-20
1972,CUST01972,"Randall, Rodriguez and Rivera",SMB,Finance,Medium,2023-05-01
1973,CUST01973,Shepherd PLC,SMB,Retail,Medium,2024-04-13
1974,CUST01974,"Frey, Hale and Black",Enterprise,Retail,Medium,2021-11-21
1975,CUST01975,"Scott, Howell and Wheeler",MidMarket,Manufacturing,Large,2025-08-02
1976,CUST01976,"Johnson, Thompson and Fuller",MidMarket,Finance,Large,2023-04-17
1977,CUST01977,"Ball, Lee and Luna",MidMarket,Education,Small,2023-04-09
1978,CUST01978,"Coleman, Gomez and Simmons",MidMarket,Technology,Large,2026-04-11
1979,CUST01979,"Miller, Hoffman and Lynch",SMB,Education,Small,2023-06-08
1980,CUST01980,Hamilton Inc,SMB,Finance,Large,2025-10-22
1981,CUST01981,"Mitchell, Petersen and Carrillo",Enterprise,Technology,Small,2021-07-09
1982,CUST01982,"Johnson, Wright and Smith",SMB,Education,Large,2024-11-15
1983,CUST01983,Graham-Stokes,MidMarket,Finance,Large,2025-02-25
1984,CUST01984,Anthony Ltd,SMB,Manufacturing,Small,2021-12-31
1985,CUST01985,Taylor Inc,SMB,Healthcare,Medium,2023-03-08
1986,CUST01986,"Flowers, Johnson and Henderson",MidMarket,Education,Medium,2023-01-22
1987,CUST01987,"Schaefer, Thompson and Hahn",SMB,Manufacturing,Medium,2021-08-05
1988,CUST01988,Moyer-Kennedy,MidMarket,Technology,Medium,2022-07-02
1989,CUST01989,Dunn-Cook,SMB,Healthcare,Large,2022-10-24
1990,CUST01990,Meadows LLC,Enterprise,Healthcare,Large,2025-12-13
1991,CUST01991,Butler and Sons,Enterprise,Manufacturing,Medium,2024-08-06
1992,CUST01992,Jordan-King,MidMarket,Manufacturing,Medium,2023-03-26
1993,CUST01993,"Shaw, Kelly and Garza",SMB,Education,Large,2024-03-10
1994,CUST01994,Allen-Kemp,SMB,Finance,Medium,2021-10-30
1995,CUST01995,Booker and Sons,SMB,Technology,Small,2023-10-02
1996,CUST01996,Peterson Group,SMB,Education,Large,2023-04-28
1997,CUST01997,Nelson Group,SMB,Education,Small,2025-03-22
1998,CUST01998,Ramirez-Mitchell,Enterprise,Retail,Small,2025-08-31
1999,CUST01999,Weaver LLC,MidMarket,Education,Large,2025-04-26
2000,CUST02000,"Wallace, Mitchell and Duarte",MidMarket,Technology,Large,2026-05-17
2001,CUST02001,"Harper, Gamble and Rodriguez",SMB,Manufacturing,Small,2026-05-18
2002,CUST02002,Johnson-Clay,Enterprise,Finance,Small,2021-09-05
2003,CUST02003,Johnson LLC,MidMarket,Technology,Large,2025-01-31
2004,CUST02004,"Byrd, Gonzalez and Mcclure",SMB,Retail,Large,2022-06-19
2005,CUST02005,"Whitney, King and Hansen",Enterprise,Finance,Medium,2026-02-15
2006,CUST02006,Mcdaniel-Palmer,SMB,Manufacturing,Small,2023-01-02
2007,CUST02007,Ramos-Wright,MidMarket,Technology,Large,2024-05-10
2008,CUST02008,Schaefer Inc,SMB,Education,Medium,2022-03-13
2009,CUST02009,Richardson-Montoya,MidMarket,Education,Large,2022-11-30
2010,CUST02010,"Cooper, Espinoza and Park",SMB,Finance,Large,2024-04-12
2011,CUST02011,"Burns, Baker and Miller",MidMarket,Retail,Medium,2023-11-03
2012,CUST02012,Martinez-Gonzalez,SMB,Technology,Medium,2024-01-30
2013,CUST02013,"Murphy, Morris and Nelson",SMB,Manufacturing,Medium,2023-12-07
2014,CUST02014,Wu-Dean,SMB,Manufacturing,Small,2025-08-25
2015,CUST02015,"Glover, Chase and Smith",Enterprise,Finance,Medium,2022-05-23
2016,CUST02016,Johnson-Duke,MidMarket,Healthcare,Medium,2026-03-30
2017,CUST02017,"Hopkins, Tran and Mendoza",MidMarket,Manufacturing,Large,2023-07-13
2018,CUST02018,Thompson-Mahoney,MidMarket,Manufacturing,Small,2024-01-27
2019,CUST02019,Watson-Ford,Enterprise,Retail,Medium,2023-03-23
2020,CUST02020,Deleon Ltd,MidMarket,Manufacturing,Medium,2022-08-26
2021,CUST02021,"Webb, Nelson and Cole",SMB,Education,Small,2022-09-23
2022,CUST02022,"Waters, Hart and Carter",MidMarket,Manufacturing,Small,2021-12-21
2023,CUST02023,Scott-Dixon,SMB,Manufacturing,Medium,2025-03-12
2024,CUST02024,Boyer and Sons,SMB,Technology,Large,2022-05-13
2025,CUST02025,Jacobs-Williams,MidMarket,Healthcare,Large,2024-01-27
2026,CUST02026,Martin Group,SMB,Manufacturing,Large,2025-11-30
2027,CUST02027,Santiago Inc,MidMarket,Education,Small,2023-11-14
2028,CUST02028,Cunningham Inc,SMB,Manufacturing,Small,2024-08-20
2029,CUST02029,"Cohen, Simmons and Gibbs",SMB,Retail,Small,2024-05-31
2030,CUST02030,Smith Group,SMB,Technology,Small,2021-08-04
2031,CUST02031,Simpson-Newman,SMB,Healthcare,Small,2024-12-21
2032,CUST02032,"Nelson, Murray and Cervantes",SMB,Education,Medium,2023-09-10
2033,CUST02033,Adams-Guzman,SMB,Manufacturing,Medium,2021-08-24
2034,CUST02034,"Hall, Stewart and Rivera",SMB,Technology,Medium,2024-02-13
2035,CUST02035,Thornton and Sons,SMB,Technology,Small,2022-08-20
2036,CUST02036,Roberts Group,Enterprise,Finance,Small,2021-12-14
2037,CUST02037,"Lloyd, Lopez and Lowe",MidMarket,Retail,Large,2025-04-04
2038,CUST02038,Ortiz-Lopez,SMB,Finance,Medium,2023-04-27
2039,CUST02039,"Myers, Williams and Gray",Enterprise,Finance,Medium,2025-08-09
2040,CUST02040,"Cervantes, Joseph and Monroe",Enterprise,Healthcare,Large,2024-03-01
2041,CUST02041,Perry PLC,SMB,Technology,Small,2026-04-27
2042,CUST02042,Moran-Benton,Enterprise,Education,Small,2024-05-07
2043,CUST02043,Waller-Moore,SMB,Retail,Large,2024-05-08
2044,CUST02044,Miranda Ltd,SMB,Technology,Large,2023-03-05
2045,CUST02045,Hawkins Ltd,SMB,Education,Large,2025-02-21
2046,CUST02046,Humphrey-Donovan,Enterprise,Healthcare,Medium,2023-07-09
2047,CUST02047,"Turner, Davis and Sanchez",Enterprise,Healthcare,Medium,2023-05-11
2048,CUST02048,Smith and Sons,SMB,Education,Medium,2024-03-30
2049,CUST02049,"Blair, Schneider and Kim",SMB,Finance,Medium,2026-02-26
2050,CUST02050,"Bennett, Mcintosh and Hayden",MidMarket,Healthcare,Large,2024-08-31
2051,CUST02051,Kirby-Clark,MidMarket,Healthcare,Medium,2026-04-20
2052,CUST02052,Ellis-Hawkins,SMB,Finance,Medium,2022-11-12
2053,CUST02053,"Lowe, Smith and Duarte",MidMarket,Retail,Medium,2026-04-17
2054,CUST02054,Ramirez PLC,MidMarket,Retail,Medium,2021-10-07
2055,CUST02055,Tran PLC,SMB,Education,Small,2025-01-12
2056,CUST02056,"Hicks, Perry and Flynn",Enterprise,Retail,Medium,2022-03-11
2057,CUST02057,Fuller-Fisher,SMB,Finance,Large,2023-02-09
2058,CUST02058,Bond and Sons,MidMarket,Manufacturing,Medium,2022-10-26
2059,CUST02059,"Koch, Holland and Mcdowell",SMB,Education,Small,2022-02-28
2060,CUST02060,Martinez-Munoz,SMB,Healthcare,Medium,2022-06-26
